Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
18-004530,2018-01,01/27/2018 12:00,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,5235,S GRAND BLVD,3, , ,5235,GRAND,890868.3,996750.6
18-004467,2018-01,01/27/2018 12:00,Y, , ,1, , 52112,6,BURGLARY-BUSINESS/DAY/FORCE ENT/UNOCCUPIED,2047,E GRAND BLVD,66, , ,2047,GRAND,902999.7,1032955
18-004459,2018-01,01/27/2018 12:00,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,6805,MINNESOTA AVE,1, ,REAR ALLEY,6805,MINNESOTA,890632.8,990841.6
18-004703,2018-01,01/27/2018 12:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,4153,MCPHERSON AVE,38, , ,4153,MCPHERSON,892567.8,1022880
18-004878,2018-01,01/27/2018 12:00,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6853,SOUTHWEST AVE,10, , ,6853,SOUTHWEST,875258,1012253
18-004930,2018-01,01/27/2018 12:00,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,3405,PARK AVE,31, , ,1325,GRAND,896126.6,1014859
18-004672,2018-01,01/27/2018 12:00,Y, , ,1, , 51312,5,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4753,LEWIS PL,54, ,DETACHED GARAGE,4753,LEWIS,889699.5,1027570
18-004351,2018-01,01/27/2018 12:05,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,1201,CLARK AVE,36, , , , ,906055.1,1017127
18-004334,2018-01,01/27/2018 12:07,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,S KINGSHIGHWAY BLVD / ODELL ST,81, , , , ,886249.3,1009673
18-004337,2018-01,01/27/2018 12:38,Y, , ,1, , 63701,1,LARCENY-SHOPLIFT UNDER $500,4101,GRAVOIS AVE,16, ,@QT - GRAVOIS / CHIPPEWA,4101,GRAVOIS,889849,1003566
18-004767,2018-01,01/27/2018 12:38,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4101,GRAVOIS AVE,16, ,@QT - GRAVOIS / CHIPPEWA,4101,GRAVOIS,889849,1003566
18-004342,2018-01,01/27/2018 12:50,Y, , ,1, , 51112,3,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,3147,HALLIDAY AVE,25, , ,3147,HALLIDAY,896378.6,1009072
18-004387,2018-01,01/27/2018 13:00,Y, , ,1, , 10000,2,HOMICIDE,4255,MERAMEC ST,15, , ,4254,MORGANFORD,888199.9,1004029
18-004381,2018-01,01/27/2018 13:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,614,N 16TH ST,36, , ,1600,DELMAR,905411.4,1019445
18-004484,2018-01,01/27/2018 13:00,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5412,S 37TH ST,3, , ,5412,37TH,890341.8,997088.8
18-004341,2018-01,01/27/2018 13:05,Y, , ,1, ,250000,4,LOITERING-BEGGING,3710,N GRAND BLVD,67, , ,3710,GRAND,901258.3,1029801
18-004360,2018-01,01/27/2018 13:15,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",1151,COLE ST,35, ,ON STREET,205,9TH,907463.9,1020295
18-004346,2018-01,01/27/2018 13:22,Y, , ,1, , 67701,3,LARCENY-FROM BUILDING UNDER $500,2101,CHEROKEE ST,18,MUD HOUSE, , , ,899618.3,1004931
18-004344,2018-01,01/27/2018 13:30,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,800,N BROADWAY,35, ,ON STREET, , ,909539.6,1018995
18-004345,2018-01,01/27/2018 13:33,Y, , ,1, , 67601,5,"LARCENY-FROM BUILDING $500 - $24,999",400,S KINGSHIGHWAY BLVD,38,CHILDRENS HOSPITAL, ,400,KINGSHIGHWAY,887074.8,1020998
18-004367,2018-01,01/27/2018 14:12,Y, , ,1, , 10000,3,HOMICIDE,3942,PENNSYLVANIA AVE,16, , ,3942,PENNSYLVANIA,895896.4,1001617
18-004367,2018-01,01/27/2018 14:12,Y, , ,1, , 32112,3,ROBBERY-RESIDENCE   /FIREARM USED/ATTEMPT,3942,PENNSYLVANIA AVE,16, , ,3942,PENNSYLVANIA,895896.4,1001617
18-004367,2018-01,01/27/2018 14:12, , , ,-1, , 10000,3,HOMICIDE,3942,PENNSYLVANIA AVE,16, , ,3942,PENNSYLVANIA,895896.4,1001617
18-004355,2018-01,01/27/2018 14:30,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1820,MARKET ST,36, ,@HOTEL - CURIO BY HILTON, , ,903731.7,1018016
18-004359,2018-01,01/27/2018 14:30,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,ARCH GROUNDS NORTH,35, , , , ,0,0
18-004364,2018-01,01/27/2018 15:00,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,S GRAND BLVD / I 64 EASTBOUND,37, , , , ,895987.1,1018872
18-004691,2018-01,01/27/2018 15:00,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,0,ENRIGHT AVE / N GRAND BLVD,77, , , , ,897335.2,1022448
18-004357,2018-01,01/27/2018 15:10,Y, , ,1, , 36421,5,ROBBERY-COMMERCE PL/STRNGARM/NO INJ/SUCCESS,3431,UNION BLVD,50,SCHNUCKS,SCHNUCKS - CITY PLAZA ON UNION,3431,UNION,888884.8,1036000
18-004636,2018-01,01/27/2018 15:15,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,701,N 15TH ST,36, ,@CITY MUSEUM,701,15TH,905704.1,1019717
18-004379,2018-01,01/27/2018 15:30,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,4251,FOREST PARK AVE,38,PLANNED PARENTHOOD REPRODUCTIVE HEA, ,4251,FOREST PARK,891273.1,1020936
18-004378,2018-01,01/27/2018 15:30,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",0,COLE ST / N TUCKER BLVD,35, ,PARKING LOT, , ,907212.4,1020338
18-004457,2018-01,01/27/2018 15:30,Y, , ,1, ,242000,6,DISORDERLY CONDUCT-HARRASSMENT (IF NO THREAT I,4896,KOSSUTH AVE,69, , ,4896,KOSSUTH,892657.6,1036071
18-004383,2018-01,01/27/2018 15:36,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,701,N 15TH ST,36, ,@CITY MUSEUM,701,15TH,905704.1,1019717
18-004502,2018-01,01/27/2018 16:00,Y, , ,1, ,152200,6,WEAPONS-CITY VIOL/DISCHRGING IN CITY,0,CORA AVE / LABADIE AVE,56, , , , ,892768.5,1032083
18-004475,2018-01,01/27/2018 16:17,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,0,N BROADWAY / PINE ST,35,KIENER EAST PARKING GARAGE, , , ,908981,1017323
18-004366,2018-01,01/27/2018 16:26,Y, , ,1, ,250000,2,LOITERING-BEGGING,0,I 64 WESTBOUND / S KINGSHIGHWA,40, , , , ,887188.9,1018808
18-004651,2018-01,01/27/2018 16:28,Y, , ,1, ,152200,6,WEAPONS-CITY VIOL/DISCHRGING IN CITY,2914,CORA AVE,56, , ,2914,CORA,892712.9,1031847
18-004373,2018-01,01/27/2018 16:40,Y, , ,1, , 38421,1,ROBBERY CARJACKING /STRNGARM/NO INJ/SUCCESSFUL,5550,S GRAND BLVD,1,WALGREENS, , , ,890701.1,995885.1
18-004371,2018-01,01/27/2018 16:45,Y, , ,1, ,250000,2,LOITERING-BEGGING,0,I 64 EASTBOUND / S KINGSHIGHWA,40, , , , ,887218.9,1018721
18-005117,2018-01,01/27/2018 17:00,Y, , ,1, , 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",1315,ANN AVE,21, , ,1315,ANN,902595.2,1010179
18-004380,2018-01,01/27/2018 17:11,Y, , ,1, , 65601,4,"LARCENY-MTR VEH PARTS $500 - $24,999",0,N 6TH ST / COLE ST,35, , , , ,909312.3,1019807
18-004382,2018-01,01/27/2018 17:30,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,4941,NEOSHO ST,7, ,SINGLE FAMILY RESIDENCE,4941,NEOSHO,883482.9,1001827
18-004386,2018-01,01/27/2018 17:55,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,5457,PAGE BLVD,78, , ,5457,PAGE,884217.3,1030427
18-004440,2018-01,01/27/2018 18:00,Y, , ,1, , 71030,3,AUTO THEFT-PERM RETNT/JOY RIDE,3420,HALLIDAY AVE,25, , ,3420,HALLIDAY,895065.9,1009110
18-004389,2018-01,01/27/2018 18:30,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2822,N 14TH ST,63, , , ,14TH,906533.1,1026394
18-004388,2018-01,01/27/2018 18:33,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,8880,N BROADWAY,74,SPEEDIE GAS,PARKING LOT,8742,PARK,897929.1,1053370
18-004388,2018-01,01/27/2018 18:33,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,8880,N BROADWAY,74,SPEEDIE GAS,PARKING LOT,8742,PARK,897929.1,1053370
18-004388,2018-01,01/27/2018 18:33,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,8880,N BROADWAY,74,SPEEDIE GAS,PARKING LOT,8742,PARK,897929.1,1053370
18-004598,2018-01,01/27/2018 18:55,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,504,BATES ST,1, , ,504,BATES,892637.8,994365.9
18-004700,2018-01,01/27/2018 19:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,800,OLIVE ST,35,ARCADE APARTMENTS,REPORT TAKEN AT CPD,919,JEFFERSON,907992.6,1017744
18-004390,2018-01,01/27/2018 19:07,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,1522,RUSSELL BLVD,21, , , , ,902786.4,1010509
18-004396,2018-01,01/27/2018 19:40,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,459,EICHELBERGER ST,16, , ,495,EICHELBERGER,893200.5,995465.1
18-004393,2018-01,01/27/2018 19:50,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,1620,UNION BLVD,52,ZEPHYR EXPRESS, , , ,886883.8,1031770
18-004394,2018-01,01/27/2018 19:58,Y, , ,1, , 36111,4,ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS,3524,N GRAND BLVD,59,GRAND NAILS, , , ,900919.4,1029171
18-004417,2018-01,01/27/2018 20:00,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,1000,SPRUCE ST,35, , ,1000,SPRUCE,906666.7,1015976
18-004398,2018-01,01/27/2018 20:12,Y, , ,1, , 41014,5,ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC,1208,N SARAH ST,58, , , , ,894778.3,1025619
18-004398,2018-01,01/27/2018 20:12,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1208,N SARAH ST,58, , , , ,894778.3,1025619
18-004407,2018-01,01/27/2018 20:55,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5123,PALM ST,52, , ,5123,PALM,890108.9,1035455
18-004508,2018-01,01/27/2018 21:00,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",1235,WASHINGTON AVE,36,ROSALITA S CANTINA, , , ,906498.3,1019221
18-004399,2018-01,01/27/2018 21:08,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,N EUCLID AVE / WASHINGTON AVE,38, , , , ,888580.9,1025734
18-004466,2018-01,01/27/2018 21:15,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,5945,W FLORISSANT AVE,73, , ,5945,FLORISSANT,891531.1,1046737
18-004401,2018-01,01/27/2018 21:16,Y, , ,1, , 31111,3,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3331,CALIFORNIA AVE,30, , , , ,897328.3,1005510
18-004408,2018-01,01/27/2018 21:45,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6323,LOUISIANA AVE,1, ,RESIDENCE,6323,LOUISIANA,889545.1,993615.5
18-004403,2018-01,01/27/2018 21:49,Y, , ,1, ,263299,4,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,DELMAR BLVD / N GRAND BLVD,77, , , , ,897252.8,1022273
18-004415,2018-01,01/27/2018 22:00,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,756,S 4TH ST,35, , ,800,4TH,908321.2,1014142
18-004496,2018-01,01/27/2018 22:00,Y, , ,1, , 71040,2,AUTO THEFT-PERM RETNT/ATTEMPT,0,KENTUCKY AVE / S VANDEVENTER A,28, , , , ,891030.9,1016635
18-004426,2018-01,01/27/2018 22:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,0,N 21ST ST / LOCUST ST,36, , , , ,903219.7,1019598
18-004733,2018-01,01/27/2018 22:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,421,S 10TH ST,35, , ,421,10TH,906905.9,1016099
18-004549,2018-01,01/27/2018 22:00,Y, , ,1, , 91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",2851,GRAVOIS AVE,24,QUIKTRIP, ,2851,GRAVOIS,897916.5,1008451
18-004413,2018-01,01/27/2018 22:07,Y, , ,1, , 52212,4,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,2709,DR MARTIN LUTHER KING DR,59,MLK MARKET,MLK MARKET,2709,DR MARTIN LUTHER KING,901772.4,1021451
18-004447,2018-01,01/27/2018 22:30,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,0,N 14TH ST / DELMAR BLVD,36, , , , ,906380.6,1019734
18-004486,2018-01,01/27/2018 22:30,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,5531,S 37TH ST,3, , ,5531,37TH,890178.3,996849.4
18-004492,2018-01,01/27/2018 22:30,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,6441,GRAVOIS AVE,6, , ,6441,GRAVOIS,882545.9,997654.3
18-004404,2018-01,01/27/2018 22:33,Y, , ,1, ,152200,6,WEAPONS-CITY VIOL/DISCHRGING IN CITY,5582,ERA AVE,76, , ,5582,ERA,890075.8,1047148
18-004414,2018-01,01/27/2018 22:52,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1049,SELLS AVE,74, ,APT B,1049,SELLS,895867.3,1049192
18-004726,2018-01,01/27/2018 23:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4045,MERAMEC ST,16, ,APT 1W,4045,MERAMEC,890121.5,1002702
18-004439,2018-01,01/27/2018 23:22,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2534,N GRAND BLVD,59, ,@HOTEL- GRAND MOTEL,2534,GRAND,899572.2,1026783
18-004416,2018-01,01/27/2018 23:35,Y, , ,1, , 82000,3,ARSON-2ND DEGREE/SUCCESS,2807,WYOMING ST,30, , ,2807,WYOMING,897492.8,1006604
18-004497,2018-01,01/28/2018 00:01,Y, , ,1, , 52322,4,BURGLARY-BUSINESS/UNK TIME/UNLAW ENT/UNOCCUPIE,618,WASHINGTON AVE,35,MX THEATER,MOVIE THEATER,618,WASHINGTON,908893.6,1018450
18-004420,2018-01,01/28/2018 00:30,Y, , ,1, , 51211,6,BURGLARY-RESIDENCE/NIT/FORCE ENT/OCCUPIED,4472,ANDERSON AVE,69, ,SINGLE FAMILY RESIDENCE,4472,ANDERSON,896171.1,1035596
18-004418,2018-01,01/28/2018 00:30,Y, , ,1, ,182260,2,DRUGS-POSSESSION/METHAMPHETAMINE,3835,S KINGSHIGHWAY BLVD,14,ALLEY,ALLEY, , ,884935.8,1004402
18-004433,2018-01,01/28/2018 00:30,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,2005,LOCUST ST,36, , ,2005,LOCUST,903542.1,1019571
18-004421,2018-01,01/28/2018 00:55,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,GOODFELLOW BLVD / I 70 EASTBOU,70, , , , ,887564.6,1043980
18-004419,2018-01,01/28/2018 01:00,Y, , ,1, ,250000,4,LOITERING-BEGGING,500,N BROADWAY,35, , , , ,909358.4,1018233
18-004428,2018-01,01/28/2018 01:10,Y, , ,1, ,211000,4,DUI-DRVING WHILE INTOXICATED,0,OLIVE ST / N VANDEVENTER AVE,77, ,@STREET SIDE, , ,894688,1022458
18-004425,2018-01,01/28/2018 01:20,Y, , ,1, ,182999,4,DRUGS-POSSESSION/OTHR UNSPEC DRUG,3601,KOSSUTH AVE,67, , , , ,901817.8,1031026
18-004435,2018-01,01/28/2018 01:32,Y, , ,1, ,151110,6,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,3700,UNION BLVD,70, , ,3700,UNION,889231.6,1036274
18-004521,2018-01,01/28/2018 02:00,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3029,JAMES COOL PAPA BELL AVE,59, , ,3029,JAMES COOL PAPA BELL,900017.3,1023122
18-004431,2018-01,01/28/2018 02:01,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,1339,S VANDEVENTER AVE,39,ROADWAY, , , ,891007.7,1016781
18-004437,2018-01,01/28/2018 02:12,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,110,N 17TH ST,36, ,@CITY VIEW APARTMENTS,110,17TH,904545.1,1018315
18-004436,2018-01,01/28/2018 02:40,Y, , ,1, , 83000,5,ARSON-KNOWINGLY BURNING/SUCCESS,5558,GREER AVE,50, , ,5558,GREER,886420.3,1036233
18-004438,2018-01,01/28/2018 02:43,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3427,S COMPTON AVE,30, , ,3427,COMPTON,895270.8,1005205
18-004434,2018-01,01/28/2018 02:52,Y, , ,1, , 44013,4,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE",1430,N 13TH ST,62, ,@DOMINOS PIZZA - N 13TH, , ,907641.5,1022198
18-004503,2018-01,01/28/2018 03:30,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,725,S BROADWAY,35, , ,742,BROADWAY,907935.6,1014426
18-004469,2018-01,01/28/2018 03:30,Y, , ,1, , 69602,2,"LARCENY-ALL OTHER $500 - $24,999",5625,HAMPTON AVE,8,SALT & SMOKE, ,5625,HAMPTON,879090.4,1000093
18-004512,2018-01,01/28/2018 04:00,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4511,ATHLONE AVE,68, ,1ST FLR,4511,ATHLONE,898631.1,1035582
18-004590,2018-01,01/28/2018 04:00,Y, , ,1, , 69702,5,LARCENY-ALL OTHER UNDER $500,5928,WELLS AVE,78, , ,5928,WELLS,881782.6,1033868
18-004512,2018-01,01/28/2018 04:00, , , ,-1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4511,ATHLONE AVE,68, ,1ST FLR,4511,ATHLONE,898631.1,1035582
18-004446,2018-01,01/28/2018 04:30,Y, , ,1, ,241100,2,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,6361,SUTHERLAND AVE,8, , ,6361,SUTHERLAND,877542.8,1004261
18-004448,2018-01,01/28/2018 04:59,Y, , ,1, , 81000,6,ARSON-1ST DEGREE/SUCCESS,5250,W FLORISSANT AVE,71,MITCHELL EXPRESS LIQUOR, , , ,894594.6,1041818
18-004445,2018-01,01/28/2018 05:00,Y, , ,1, ,182250,5,DRUGS-POSSESSION/COCAINE,4008,GARFIELD AVE,56, , , , ,896408.1,1027054
18-004443,2018-01,01/28/2018 05:04,Y, , ,1, ,263299,4,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,N GRAND BLVD / OLIVE ST,77, , , , ,896713.7,1021365
18-004450,2018-01,01/28/2018 07:00,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,2323,ST CHARLES ST,36, , , , ,902499.2,1019988
18-004695,2018-01,01/28/2018 08:00,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,2202,KEOKUK ST,18, , ,2202,KEOKUK,898744.3,1001532
18-004504,2018-01,01/28/2018 08:00,Y, , ,1, , 69702,4,LARCENY-ALL OTHER UNDER $500,1447,N 14TH ST,62, , ,1447,14TH,906934.8,1022410
18-004461,2018-01,01/28/2018 08:50,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,400,S 14TH ST,36,ST LOUIS CITY CENTER HOTEL,@HOTEL- SHERATON, , ,905362.3,1016200
18-004527,2018-01,01/28/2018 09:00,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,0,CONNECTICUT ST / S GRAND BLVD,25, , , , ,893815.1,1007489
18-004463,2018-01,01/28/2018 09:50,Y, , ,1, , 63701,4,LARCENY-SHOPLIFT UNDER $500,3616,NATURAL BRIDGE AVE,59, , ,3616,NATURAL BRIDGE,900804.4,1029637
18-004456,2018-01,01/28/2018 09:52,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",2829,HOWARD ST,59, ,PARKING LOT,2829,HOWARD,901130.6,1024603
18-004553,2018-01,01/28/2018 11:00,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,2132,EDWARDS ST,12, , ,2132,EDWARDS,884495.6,1012843
18-005661,2018-01,01/28/2018 11:00,Y, , ,1, , 72113,1,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,4821,HAMBURG AVE,4, , ,4821,HAMBURG,879030.7,993253.2
18-004498,2018-01,01/28/2018 11:25,Y, , ,1, , 41016,4,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,1436,N 16TH ST,61, , ,1436,16TH,906255.6,1022433
18-004473,2018-01,01/28/2018 11:28,Y, , ,1, ,263299,4,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,N FLORISSANT AVE / SAINT LOUIS,60, , , , ,905889.4,1025974
18-004507,2018-01,01/28/2018 11:30,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,1010,CONVENTION PLAZA,35, , ,1010,CONVENTION,907703.4,1019275
18-004478,2018-01,01/28/2018 12:00,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,3803,POTOMAC ST,15, , ,3803,POTOMAC,891977.4,1005460
18-004547,2018-01,01/28/2018 12:00,Y, , ,1, , 51122,3,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,3249,LAFAYETTE AVE,31, ,APT 1 WEST,3249,LAFAYETTE,896159.4,1013506
18-004490,2018-01,01/28/2018 12:01,Y, , ,1, ,182400,2,DRUGS-POSSESSION/MARIJUANA,0,JAMIESON AVE / LINDENWOOD PL,9, ,WEST SHOULDER ON JAMIESON, , ,874808.6,1005695
18-004479,2018-01,01/28/2018 12:40,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,1212,N 13TH ST,61, ,BIDDLE HOUSE,1212,13TH,907279.1,1021157
18-004830,2018-01,01/28/2018 13:00,Y, , ,1, , 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",2624,CALIFORNIA AVE,24, ,VACANT RESIDENCE,2624,CALIFORNIA,898147.4,1009440
18-004816,2018-01,01/28/2018 13:00,Y, , ,1, , 69702,4,LARCENY-ALL OTHER UNDER $500,1505,ANGELRODT ST,65, , ,1505,ANGELRODT,906148.5,1028582
18-004697,2018-01,01/28/2018 14:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,4400,PERSHING AVE,38, , ,4400,PERSHING,890676.1,1023661
18-004533,2018-01,01/28/2018 14:30,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,0,S 4TH ST / S BROADWAY,34, , , , ,907576.3,1012967
18-004513,2018-01,01/28/2018 15:20,Y, , ,1, , 63701,5,LARCENY-SHOPLIFT UNDER $500,4171,LINDELL BLVD,38,SCHNUCKS, ,4171,LINDELL,892104.8,1022153
18-004529,2018-01,01/28/2018 15:30,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,405,WASHINGTON AVE,35, , , , ,909542.8,1018469
18-004692,2018-01,01/28/2018 15:30,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4012,BOTANICAL AVE,27, , ,4012,BOTANICAL,891779.8,1010788
18-004509,2018-01,01/28/2018 15:45,Y, , ,1, ,250000,2,LOITERING-BEGGING,0,I 64 EASTBOUND / S KINGSHIGHWA,40, ,ALIAS S KINGSHIGHWAY BLVD/EB 40 CITY, , ,887218.9,1018721
18-004510,2018-01,01/28/2018 15:55,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,0,I 64 EASTBOUND / S KINGSHIGHWA,40, ,ALIAS KINGSHIGHWAY/EB 40, , ,887218.9,1018721
18-004514,2018-01,01/28/2018 15:56,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,S GRAND BLVD / MONTANA ST,16, , , , ,893235.5,1001571
18-005014,2018-01,01/28/2018 16:00,Y, , ,1, , 51122,5,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,5101,CABANNE AVE,51, , ,5101,CABANNE,886910.1,1028071
18-004515,2018-01,01/28/2018 16:07,Y, , ,1, ,229999,4,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,0,I 64 EASTBOUND / S VANDEVENTER,37, ,ALIAS EB 40/S VANDEVENTER AVE CITY, , ,893552.1,1019101
18-004522,2018-01,01/28/2018 16:13,Y, , ,1, , 63701,5,LARCENY-SHOPLIFT UNDER $500,3431,UNION BLVD,50,SCHNUCKS, ,3431,UNION,888884.8,1036000
18-004517,2018-01,01/28/2018 16:16,Y, , ,1, ,250000,2,LOITERING-BEGGING,0,I 44 EASTBOUND / S KINGSHIGHWA,12, ,ALIAS KINGSHIGHWAY/EB 44, , ,886939.9,1014090
18-004524,2018-01,01/28/2018 16:33,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N FLORISSANT AVE / MADISON ST,60, , , , ,906643.6,1023898
18-004520,2018-01,01/28/2018 16:43,Y, , ,1, ,182130,3,DRUGS-POSSESSION/HEROIN,4020,CALIFORNIA AVE,16, , ,4020,CALIFORNIA,896803.5,1001024
